,date,heure,weekday,Débit horaire,Taux d'occupation
6798,2021-11-26,3,4,374.0,4.50167
6799,2021-11-26,4,4,306.0,3.76556
5224,2021-11-26,5,4,450.0,5.28333
5225,2021-11-26,6,4,694.0,7.12445
6800,2021-11-26,7,4,1085.0,14.91611
5226,2021-11-26,8,4,1134.0,13.63667
6801,2021-11-26,9,4,1229.0,18.83
6802,2021-11-26,10,4,1244.0,26.06056
5227,2021-11-26,11,4,1277.0,34.42889
5228,2021-11-26,12,4,1125.0,49.40444
6803,2021-11-26,13,4,1192.0,41.26944
6804,2021-11-26,14,4,1174.0,43.70556
5229,2021-11-26,15,4,1196.0,24.27889
6805,2021-11-26,16,4,1213.0,41.46
5230,2021-11-26,17,4,1198.0,34.295
6806,2021-11-26,18,4,1141.0,29.84833
6807,2021-11-26,19,4,1141.0,31.88722
6808,2021-11-26,20,4,1089.0,26.55222
5231,2021-11-26,21,4,1028.0,25.97611
5232,2021-11-26,22,4,1047.0,21.25444
5233,2021-11-26,23,4,955.0,20.25278
6721,2021-11-27,0,5,975.0,17.92778
6722,2021-11-27,1,5,980.0,13.60167
6723,2021-11-27,2,5,815.0,12.68889
5308,2021-11-27,3,5,751.0,9.32667
5309,2021-11-27,4,5,649.0,17.53223
5310,2021-11-27,5,5,897.0,33.83445
6724,2021-11-27,6,5,579.0,10.60556
6725,2021-11-27,7,5,520.0,13.17833
6726,2021-11-27,8,5,672.0,83.54556
5311,2021-11-27,9,5,971.0,56.46944
5312,2021-11-27,10,5,1086.0,26.62167
5313,2021-11-27,11,5,1065.0,28.4
5314,2021-11-27,12,5,1049.0,28.61223
6727,2021-11-27,13,5,1080.0,41.95722
5315,2021-11-27,14,5,1151.0,34.75222
5316,2021-11-27,15,5,1049.0,48.20778
6728,2021-11-27,16,5,949.0,35.71278
5317,2021-11-27,17,5,1082.0,38.68278
6729,2021-11-27,18,5,1016.0,46.12722
5318,2021-11-27,19,5,1072.0,34.90611
6730,2021-11-27,20,5,1123.0,37.22056
5319,2021-11-27,21,5,1110.0,48.09833
5320,2021-11-27,22,5,1180.0,34.63
5321,2021-11-27,23,5,1120.0,30.785
7402,2021-11-28,0,6,1107.0,22.35222
7403,2021-11-28,1,6,1105.0,18.13945
7404,2021-11-28,2,6,974.0,12.57834
7405,2021-11-28,3,6,809.0,9.55
7406,2021-11-28,4,6,562.0,7.22055
7407,2021-11-28,5,6,526.0,5.75389
4901,2021-11-28,6,6,460.0,6.03667
4902,2021-11-28,7,6,505.0,11.00778
7408,2021-11-28,8,6,351.0,3.11778
4903,2021-11-28,9,6,527.0,5.75333
7409,2021-11-28,10,6,787.0,11.60722
7410,2021-11-28,11,6,1006.0,17.89889
7411,2021-11-28,12,6,1211.0,28.03944
4904,2021-11-28,13,6,1183.0,32.87444
4905,2021-11-28,14,6,1144.0,58.00945
7412,2021-11-28,15,6,1226.0,41.38778
7413,2021-11-28,16,6,1152.0,38.97389
7414,2021-11-28,17,6,1141.0,45.30334
4906,2021-11-28,18,6,1252.0,36.27778
4907,2021-11-28,19,6,1200.0,37.31722
4908,2021-11-28,20,6,1186.0,34.41556
4909,2021-11-28,21,6,1191.0,29.22556
4910,2021-11-28,22,6,1123.0,26.07278
7415,2021-11-28,23,6,920.0,20.40334
8915,2021-11-29,0,0,986.0,21.79833
8840,2021-11-29,1,0,683.0,10.78389
8916,2021-11-29,2,0,444.0,6.48445
8841,2021-11-29,3,0,397.0,7.42389
8842,2021-11-29,4,0,571.0,13.34167
8917,2021-11-29,5,0,532.0,8.15389
8918,2021-11-29,6,0,753.0,10.70667
8919,2021-11-29,7,0,1101.0,13.69833
8920,2021-11-29,8,0,1268.0,16.64722
8843,2021-11-29,9,0,1266.0,18.07722
8844,2021-11-29,10,0,1380.0,30.58278
8921,2021-11-29,11,0,1342.0,35.43667
8845,2021-11-29,12,0,1223.0,52.53222
8846,2021-11-29,13,0,1146.0,52.14
8847,2021-11-29,14,0,1370.0,39.18889
8848,2021-11-29,15,0,1328.0,31.64944
8922,2021-11-29,16,0,1183.0,30.74222
8849,2021-11-29,17,0,1137.0,27.63389
8850,2021-11-29,18,0,1315.0,28.81278
8851,2021-11-29,19,0,1100.0,22.16611
8923,2021-11-29,20,0,990.0,24.41778
8852,2021-11-29,21,0,936.0,19.94889
8924,2021-11-29,22,0,947.0,21.58722
8853,2021-11-29,23,0,979.0,16.59945
8939,2021-11-30,0,1,727.0,10.21111
8949,2021-11-30,1,1,498.0,5.16333
8940,2021-11-30,2,1,429.0,3.21889
8941,2021-11-30,3,1,417.0,3.38889
8950,2021-11-30,4,1,246.0,2.355
8951,2021-11-30,5,1,313.0,2.97
8942,2021-11-30,6,1,573.0,5.17944
8952,2021-11-30,7,1,894.0,7.20778
8953,2021-11-30,8,1,1261.0,13.15445
8943,2021-11-30,9,1,1288.0,16.06889
8944,2021-11-30,10,1,1080.0,22.25722
8954,2021-11-30,11,1,1137.0,19.55222
8955,2021-11-30,12,1,1162.0,30.65056
8956,2021-11-30,13,1,1163.0,30.22556
8957,2021-11-30,14,1,1141.0,28.55778
8945,2021-11-30,15,1,1147.0,22.79556
8958,2021-11-30,16,1,1114.0,27.41444
8959,2021-11-30,17,1,1150.0,22.38111
8946,2021-11-30,18,1,1260.0,27.20389
8947,2021-11-30,19,1,1311.0,27.14111
8948,2021-11-30,20,1,1195.0,23.34445
8960,2021-11-30,21,1,1154.0,17.12945
8961,2021-11-30,22,1,1049.0,16.32389
8962,2021-11-30,23,1,965.0,13.15167
9082,2021-12-01,0,2,1156.0,22.92111
9079,2021-12-01,1,2,825.0,22.89
9078,2021-12-01,2,2,760.0,19.83556
163,2021-12-01,3,2,589.0,17.67389
3782,2021-12-01,4,2,482.0,7.00278
162,2021-12-01,5,2,381.0,3.40722
166,2021-12-01,6,2,665.0,6.27
3778,2021-12-01,7,2,1028.0,9.145
3780,2021-12-01,8,2,1244.0,11.65
165,2021-12-01,9,2,1282.0,24.41944
155,2021-12-01,10,2,1174.0,25.85722
164,2021-12-01,11,2,1244.0,32.80667
167,2021-12-01,12,2,1157.0,33.28445
156,2021-12-01,13,2,1138.0,33.52278
160,2021-12-01,14,2,1118.0,40.54833
161,2021-12-01,15,2,1112.0,33.83278
158,2021-12-01,16,2,1189.0,24.73278
157,2021-12-01,17,2,1153.0,27.36167
3775,2021-12-01,18,2,1151.0,31.94722
154,2021-12-01,19,2,1252.0,31.02722
3774,2021-12-01,20,2,1105.0,29.41111
3784,2021-12-01,21,2,979.0,25.95445
3776,2021-12-01,22,2,857.0,17.55055
159,2021-12-01,23,2,804.0,9.72778
3571,2021-12-02,0,3,693.0,10.12778
3234,2021-12-02,1,3,539.0,5.95278
3567,2021-12-02,2,3,342.0,4.16444
3231,2021-12-02,3,3,257.0,5.21556
3230,2021-12-02,4,3,237.0,3.29333
3566,2021-12-02,5,3,1023.0,24.42167
3568,2021-12-02,6,3,1277.0,25.82
3570,2021-12-02,7,3,1345.0,20.20056
3569,2021-12-02,8,3,1258.0,22.12778
3233,2021-12-02,9,3,1355.0,21.22167
3232,2021-12-02,10,3,1286.0,31.16945
3228,2021-12-02,11,3,1471.0,40.63222
3563,2021-12-02,12,3,1297.0,32.78167
3562,2021-12-02,13,3,1073.0,55.87889
3229,2021-12-02,14,3,1068.0,48.26778
3557,2021-12-02,15,3,1231.0,30.73833
3565,2021-12-02,16,3,1253.0,34.27167
3561,2021-12-02,17,3,1189.0,34.24666
3226,2021-12-02,18,3,1202.0,31.08833
3560,2021-12-02,19,3,1325.0,28.02334
3558,2021-12-02,20,3,1356.0,26.74944
3227,2021-12-02,21,3,1208.0,27.19389
3559,2021-12-02,22,3,1252.0,26.64833
3564,2021-12-02,23,3,1055.0,19.65389
3210,2021-12-03,0,4,881.0,12.63222
3207,2021-12-03,1,4,713.0,10.90889
1210,2021-12-03,2,4,557.0,6.58944
1211,2021-12-03,3,4,487.0,5.58556
1212,2021-12-03,4,4,365.0,4.11389
1206,2021-12-03,5,4,605.0,5.195
3201,2021-12-03,6,4,870.0,8.025
3202,2021-12-03,7,4,1027.0,10.79445
3211,2021-12-03,8,4,1184.0,15.43389
1208,2021-12-03,9,4,1198.0,14.91
1213,2021-12-03,10,4,1089.0,28.91333
3208,2021-12-03,11,4,945.0,48.43889
1209,2021-12-03,12,4,646.0,84.91556
3200,2021-12-03,13,4,819.0,83.57111
3204,2021-12-03,14,4,744.0,75.40222
1207,2021-12-03,15,4,1156.0,48.42278
3209,2021-12-03,16,4,1082.0,44.04278
3203,2021-12-03,17,4,1054.0,33.85611
3206,2021-12-03,18,4,917.0,32.54611
3205,2021-12-03,19,4,1086.0,30.96
1205,2021-12-03,20,4,1149.0,20.61167
1203,2021-12-03,21,4,946.0,16.35056
3212,2021-12-03,22,4,1032.0,19.25055
1204,2021-12-03,23,4,1053.0,18.23667
3976,2021-12-04,0,5,991.0,23.93889
2353,2021-12-04,1,5,1021.0,36.575
2346,2021-12-04,2,5,828.0,26.94167
2355,2021-12-04,3,5,838.0,18.40167
2350,2021-12-04,4,5,683.0,12.32445
3963,2021-12-04,5,5,683.0,7.71889
3971,2021-12-04,6,5,671.0,7.36389
3967,2021-12-04,7,5,511.0,4.70278
3975,2021-12-04,8,5,598.0,5.41778
2349,2021-12-04,9,5,809.0,11.94833
2354,2021-12-04,10,5,1114.0,25.27278
2348,2021-12-04,11,5,1232.0,31.90389
2344,2021-12-04,12,5,1124.0,39.00667
3965,2021-12-04,13,5,1146.0,31.27778
3969,2021-12-04,14,5,1135.0,33.60389
3973,2021-12-04,15,5,1097.0,47.405
2352,2021-12-04,16,5,1096.0,41.31333
2347,2021-12-04,17,5,1175.0,47.47
2356,2021-12-04,18,5,1026.0,43.42945
2351,2021-12-04,19,5,976.0,44.92611
3959,2021-12-04,20,5,1010.0,35.38333
2345,2021-12-04,21,5,948.0,47.82889
3958,2021-12-04,22,5,1018.0,33.82333
3961,2021-12-04,23,5,1059.0,31.09834
3883,2021-12-05,0,6,1196.0,24.26667
3877,2021-12-05,1,6,1199.0,22.06222
2329,2021-12-05,2,6,1212.0,18.96889
3879,2021-12-05,3,6,1120.0,14.37167
2330,2021-12-05,4,6,1000.0,8.30278
2335,2021-12-05,5,6,813.0,6.67778
2333,2021-12-05,6,6,707.0,5.75056
2337,2021-12-05,7,6,335.0,4.05722
2332,2021-12-05,8,6,370.0,4.57056
3873,2021-12-05,9,6,513.0,6.30889
2336,2021-12-05,10,6,733.0,10.52834
3881,2021-12-05,11,6,810.0,21.96334
2334,2021-12-05,12,6,930.0,28.40111
3875,2021-12-05,13,6,1148.0,56.74778
2331,2021-12-05,14,6,993.0,36.69611
3871,2021-12-05,15,6,1021.0,26.38389
3867,2021-12-05,16,6,1005.0,34.51722
2325,2021-12-05,17,6,1019.0,34.99056
3869,2021-12-05,18,6,1132.0,36.80445
2327,2021-12-05,19,6,1091.0,26.91111
2324,2021-12-05,20,6,1032.0,28.16944
2328,2021-12-05,21,6,946.0,16.78889
2323,2021-12-05,22,6,866.0,18.20889
2326,2021-12-05,23,6,805.0,13.15389
2801,2021-12-06,0,0,793.0,9.02445
2800,2021-12-06,1,0,383.0,5.64
2799,2021-12-06,2,0,248.0,2.93611
2798,2021-12-06,3,0,170.0,2.45333
2797,2021-12-06,4,0,189.0,1.67389
2603,2021-12-06,5,0,342.0,3.17556
2796,2021-12-06,6,0,652.0,5.92889
2795,2021-12-06,7,0,966.0,10.04167
2602,2021-12-06,8,0,1150.0,11.79722
2794,2021-12-06,9,0,1286.0,17.81167
2601,2021-12-06,10,0,1069.723404255319,26.85788489361702
2600,2021-12-06,11,0,1074.75,28.996702916666667
2599,2021-12-06,12,0,1058.5,28.940181836734695
2598,2021-12-06,13,0,1112.0,27.02334
2597,2021-12-06,14,0,1076.862745098039,29.581700588235293
2793,2021-12-06,15,0,1122.0,26.85222
2792,2021-12-06,16,0,1099.0,40.91945
2596,2021-12-06,17,0,1170.0,33.87167
2595,2021-12-06,18,0,1109.0,26.92445
2594,2021-12-06,19,0,1086.0,24.87
2593,2021-12-06,20,0,946.0,21.06778
2592,2021-12-06,21,0,867.0,19.26333
2591,2021-12-06,22,0,831.0,15.89333
2590,2021-12-06,23,0,920.0,11.85445
1723,2021-12-07,0,1,743.0,13.37111
1722,2021-12-07,1,1,493.0,5.72889
1721,2021-12-07,2,1,684.0,8.02056
709,2021-12-07,3,1,443.0,4.70833
708,2021-12-07,4,1,510.0,4.06611
1720,2021-12-07,5,1,1001.0,9.465
1719,2021-12-07,6,1,1160.0,15.94111
1718,2021-12-07,7,1,1324.0,13.69278
1717,2021-12-07,8,1,1382.0,19.81889
707,2021-12-07,9,1,1332.0,17.42444
706,2021-12-07,10,1,1218.0,26.05556
1716,2021-12-07,11,1,1116.0,25.79
1715,2021-12-07,12,1,1196.0,41.81
705,2021-12-07,13,1,1105.0,32.43667
704,2021-12-07,14,1,1122.0,27.82278
703,2021-12-07,15,1,1215.0,33.85556
1714,2021-12-07,16,1,1087.0,27.64056
702,2021-12-07,17,1,1109.0,36.11889
1713,2021-12-07,18,1,1174.0,32.22722
701,2021-12-07,19,1,1195.0,28.63278
700,2021-12-07,20,1,947.0,16.18055
699,2021-12-07,21,1,1152.0,24.44834
1712,2021-12-07,22,1,968.0,15.34056
1711,2021-12-07,23,1,956.0,13.76
4175,2021-12-08,0,2,1000.0,13.16445
4174,2021-12-08,1,2,893.0,12.00833
4173,2021-12-08,2,2,336.61224489795916,6.115693265306124
659,2021-12-08,3,2,256.1224489795918,4.707744897959184
4172,2021-12-08,4,2,611.0,11.73056
658,2021-12-08,5,2,679.0,15.28667
4171,2021-12-08,6,2,990.0,15.27
657,2021-12-08,7,2,1301.0,29.52111
656,2021-12-08,8,2,1197.0,39.04834
655,2021-12-08,9,2,1241.0,37.66167
4170,2021-12-08,10,2,1081.8367346938776,27.697801875
654,2021-12-08,11,2,1124.5833333333333,30.26991829787234
4169,2021-12-08,12,2,1347.0,32.00834
4168,2021-12-08,13,2,909.0,53.07722
653,2021-12-08,14,2,1231.0,24.73722
652,2021-12-08,15,2,1185.0,36.45889
4167,2021-12-08,16,2,1124.5510204081634,30.59342591836735
4166,2021-12-08,18,2,1148.08,29.044779199999997
651,2021-12-08,19,2,1239.0,34.11556
4165,2021-12-08,20,2,1227.0,24.32667
650,2021-12-08,21,2,1055.0,23.25556
649,2021-12-08,22,2,1186.0,23.36223
4164,2021-12-08,23,2,1020.0,16.19444
461,2021-12-09,0,3,1022.0,12.52111
460,2021-12-09,1,3,792.0,9.92167
4050,2021-12-09,2,3,574.0,7.61223
4049,2021-12-09,3,3,777.0,4.71445
4048,2021-12-09,4,3,635.0,4.18389
459,2021-12-09,5,3,517.0,7.00222
458,2021-12-09,6,3,882.0,8.97278
4047,2021-12-09,7,3,1237.0,15.89611
4046,2021-12-09,8,3,1411.0,19.03278
457,2021-12-09,9,3,1289.0,29.70056
456,2021-12-09,10,3,1361.0,22.07945
494,2021-12-09,11,3,1427.0,26.92334
493,2021-12-09,12,3,1155.0869565217392,29.90844260869565
4012,2021-12-09,13,3,1035.0,50.20723
4011,2021-12-09,14,3,1104.0,43.30333
492,2021-12-09,15,3,1263.0,29.77167
491,2021-12-09,16,3,1318.0,36.08723
490,2021-12-09,17,3,1226.0,37.53833
4010,2021-12-09,18,3,1329.0,35.88111
4009,2021-12-09,19,3,1342.0,32.55556
4008,2021-12-09,20,3,1099.0,24.96111
4007,2021-12-09,21,3,1040.0,22.91111
489,2021-12-09,22,3,896.0,16.48389
4006,2021-12-09,23,3,802.0,22.80167
7957,2021-12-10,0,4,801.0,39.35166
7956,2021-12-10,1,4,1005.0,49.02167
4560,2021-12-10,2,4,711.0,53.755
4559,2021-12-10,3,4,426.0,10.38889
7955,2021-12-10,4,4,343.0,3.31555
4558,2021-12-10,5,4,682.0,15.82722
4557,2021-12-10,6,4,1169.0,16.46611
4556,2021-12-10,7,4,1167.0,11.50333
4555,2021-12-10,8,4,1242.0,12.83833
7954,2021-12-10,9,4,1271.0,16.02
4554,2021-12-10,10,4,1154.0,23.555
4553,2021-12-10,11,4,1370.0,28.68222
4552,2021-12-10,12,4,1273.0,39.65945
7953,2021-12-10,13,4,933.0,52.07111
7952,2021-12-10,14,4,856.0,53.09
4551,2021-12-10,15,4,1172.0,35.63667
7951,2021-12-10,16,4,1211.0,42.80556
4243,2021-12-10,17,4,1207.0,41.90889
7654,2021-12-10,18,4,1150.0,46.92889
4242,2021-12-10,19,4,1267.0,43.34167
7653,2021-12-10,20,4,1338.0,42.25
4241,2021-12-10,21,4,1393.0,31.99056
4240,2021-12-10,22,4,1313.0,31.99723
4239,2021-12-10,23,4,1428.0,31.50223
8314,2021-12-11,0,5,1448.0,33.06333
8208,2021-12-11,1,5,1416.0,21.45389
8220,2021-12-11,2,5,1135.0,14.37333
8244,2021-12-11,3,5,859.0,8.74167
4754,2021-12-11,4,5,917.0,9.04556
8127,2021-12-11,5,5,813.0,5.70722
4768,2021-12-11,6,5,550.0,4.78723
8141,2021-12-11,7,5,652.0,7.32278
8152,2021-12-11,8,5,807.0,6.61333
8153,2021-12-11,9,5,759.0,9.84611
8095,2021-12-11,10,5,929.0,15.285
4777,2021-12-11,11,5,1100.0,19.70278
4788,2021-12-11,12,5,1149.0,22.48222
8050,2021-12-11,13,5,1127.0,25.49333
4806,2021-12-11,14,5,1193.0,33.23778
8079,2021-12-11,15,5,1309.0,39.78612
8172,2021-12-11,16,5,1262.0,39.78722
4637,2021-12-11,17,5,1091.0,42.22833
8207,2021-12-11,18,5,1040.0,44.19556
4911,2021-12-11,19,5,1175.0,35.65611
3615,2021-12-11,20,5,1182.0,37.46056
3585,2021-12-11,21,5,1175.0,34.64111
8249,2021-12-11,22,5,1125.0,32.54222
8299,2021-12-11,23,5,820.0,30.46723
4942,2021-12-12,0,6,370.0,21.39722
8361,2021-12-12,1,6,790.0,38.63611
8360,2021-12-12,2,6,433.0,72.23889
4941,2021-12-12,3,6,695.0,32.61444
4940,2021-12-12,4,6,439.0,4.20833
8359,2021-12-12,5,6,308.0,3.76722
4939,2021-12-12,6,6,245.0,2.44111
4938,2021-12-12,7,6,262.0,2.77944
4937,2021-12-12,8,6,385.0,3.93111
4936,2021-12-12,9,6,550.0,6.34444
8358,2021-12-12,10,6,894.0,14.25111
8357,2021-12-12,11,6,975.0,23.51778
8356,2021-12-12,12,6,1070.0,28.78333
4935,2021-12-12,13,6,1039.0,22.21222
4934,2021-12-12,14,6,1190.0,36.09111
4933,2021-12-12,15,6,1255.0,37.49111
8355,2021-12-12,16,6,1120.0,41.81056
8354,2021-12-12,17,6,1055.0,49.03722
8353,2021-12-12,18,6,1131.0,37.26611
4932,2021-12-12,19,6,1078.0,35.605
8352,2021-12-12,20,6,1133.0,28.03945
8351,2021-12-12,21,6,1025.0,23.07333
8350,2021-12-12,22,6,991.0,20.39333
8349,2021-12-12,23,6,848.0,16.71167
1221,2021-12-13,0,0,722.0,10.28833
23,2021-12-13,1,0,470.0,5.32222
22,2021-12-13,2,0,348.0,3.53389
1220,2021-12-13,3,0,228.0,3.23945
21,2021-12-13,4,0,245.0,2.19833
1219,2021-12-13,5,0,343.0,3.44556
20,2021-12-13,6,0,712.0,7.74
19,2021-12-13,7,0,1098.0,15.085
18,2021-12-13,8,0,1289.0,16.45444
17,2021-12-13,9,0,1287.0,21.57278
16,2021-12-13,10,0,1230.0,21.05945
15,2021-12-13,11,0,1192.0,29.80667
1218,2021-12-13,12,0,1303.0,31.39055
1217,2021-12-13,13,0,1005.0,35.04278
1216,2021-12-13,14,0,1128.0,29.84167
14,2021-12-13,15,0,1060.235294117647,29.876025098039214
13,2021-12-13,16,0,1326.0,29.66889
12,2021-12-13,17,0,1082.3333333333333,29.972202745098038
11,2021-12-13,18,0,1226.0,31.65889
10,2021-12-13,19,0,1132.0,30.02667
1215,2021-12-13,20,0,1197.0,24.89945
1214,2021-12-13,21,0,1120.0,20.24167
9,2021-12-13,22,0,1141.0,17.64834
8,2021-12-13,23,0,1024.0,13.06278
1659,2021-12-14,0,1,976.0,10.67556
1660,2021-12-14,1,1,760.0,5.64056
1661,2021-12-14,2,1,739.0,3.29778
797,2021-12-14,3,1,448.0,2.42445
798,2021-12-14,4,1,291.0,2.11334
1662,2021-12-14,5,1,585.0,3.87
1663,2021-12-14,6,1,910.0,7.91278
1664,2021-12-14,7,1,1277.0,12.54722
1665,2021-12-14,8,1,1308.0,16.09222
799,2021-12-14,9,1,1258.0,21.61333
800,2021-12-14,10,1,1291.0,22.12333
1666,2021-12-14,11,1,1249.0,21.99
1667,2021-12-14,12,1,1311.0,26.88167
801,2021-12-14,13,1,1208.0,31.02667
802,2021-12-14,14,1,1195.0,28.82722
803,2021-12-14,15,1,1184.0,37.05555
1668,2021-12-14,16,1,1250.0,31.395
1669,2021-12-14,17,1,1124.0,31.89334
1670,2021-12-14,18,1,1169.0,31.27778
1671,2021-12-14,19,1,1197.0,26.70056
804,2021-12-14,20,1,1161.0,23.94667
805,2021-12-14,21,1,974.0,19.09944
1672,2021-12-14,22,1,930.0,16.94222
1673,2021-12-14,23,1,891.0,15.84945
778,2021-12-15,0,2,692.0,10.87445
131,2021-12-15,1,2,491.0,6.73444
130,2021-12-15,2,2,402.0,4.77611
129,2021-12-15,3,2,198.0,2.56944
128,2021-12-15,4,2,214.0,2.61278
777,2021-12-15,5,2,323.0,3.41334
127,2021-12-15,6,2,720.0,7.73556
126,2021-12-15,7,2,1092.0,12.045
125,2021-12-15,8,2,1287.0,15.09611
776,2021-12-15,9,2,1268.0,18.30889
775,2021-12-15,10,2,1239.0,23.48389
774,2021-12-15,11,2,1186.0,25.19889
124,2021-12-15,12,2,1206.0,31.52222
123,2021-12-15,13,2,1092.0,31.00167
122,2021-12-15,14,2,1211.0,30.95944
773,2021-12-15,15,2,1256.0,25.07889
772,2021-12-15,16,2,1217.0,26.75556
121,2021-12-15,17,2,1231.0,27.87
120,2021-12-15,18,2,996.0,43.03334
771,2021-12-15,19,2,1090.0,29.01667
119,2021-12-15,20,2,1066.0,29.46556
770,2021-12-15,21,2,907.0,20.25278
118,2021-12-15,22,2,681.0,18.25611
769,2021-12-15,23,2,172.0,4.92
1689,2021-12-16,0,3,546.0,14.78222
1277,2021-12-16,1,3,586.0,8.9
1278,2021-12-16,2,3,395.0,6.25556
1279,2021-12-16,3,3,214.0,2.83667
1690,2021-12-16,4,3,205.0,2.54944
1691,2021-12-16,5,3,292.0,3.14222
1692,2021-12-16,6,3,724.0,7.09111
1693,2021-12-16,7,3,1021.0,11.25778
1694,2021-12-16,8,3,1338.0,16.65056
1695,2021-12-16,9,3,1280.0,18.55833
1280,2021-12-16,10,3,1198.0,18.21333
1281,2021-12-16,11,3,1242.0,21.17722
1282,2021-12-16,12,3,1301.0,32.685
1696,2021-12-16,13,3,1217.0,35.27389
1697,2021-12-16,14,3,1250.0,30.20389
1698,2021-12-16,15,3,1148.0,33.42333
1283,2021-12-16,16,3,1175.0,31.29834
1284,2021-12-16,17,3,1176.0,35.44611
1699,2021-12-16,18,3,1160.0,25.58167
1700,2021-12-16,19,3,1317.0,29.31222
1701,2021-12-16,20,3,1321.0,28.53445
1702,2021-12-16,21,3,1365.0,25.36
1703,2021-12-16,22,3,1142.0,22.19334
1704,2021-12-16,23,3,978.0,19.70834
6254,2021-12-17,0,4,1058.0,14.13
6253,2021-12-17,1,4,917.0,9.55722
4312,2021-12-17,2,4,681.0,7.09722
4311,2021-12-17,3,4,631.0,5.67111
4310,2021-12-17,4,4,422.0,3.54611
4309,2021-12-17,5,4,342.0,5.24334
6252,2021-12-17,6,4,726.0,8.13445
4308,2021-12-17,7,4,975.0,10.41278
4307,2021-12-17,8,4,1130.0,15.72389
6251,2021-12-17,9,4,1248.0,16.87834
6250,2021-12-17,10,4,1158.0,19.62445
4306,2021-12-17,11,4,1235.0,23.07167
6249,2021-12-17,12,4,1272.0,30.21278
6248,2021-12-17,13,4,1222.0,29.80111
6247,2021-12-17,14,4,1168.0,28.77222
6246,2021-12-17,15,4,1173.0,30.53667
4305,2021-12-17,16,4,1128.0,33.28722
6245,2021-12-17,17,4,1348.0,31.68889
4304,2021-12-17,18,4,1276.0,33.71111
4303,2021-12-17,19,4,1252.0,35.60167
4302,2021-12-17,20,4,1179.0,37.19
6244,2021-12-17,21,4,1161.0,34.04333
4301,2021-12-17,22,4,1172.0,31.31389
6243,2021-12-17,23,4,1128.0,29.29834
6214,2021-12-18,0,5,1278.0,27.60333
7085,2021-12-18,1,5,1160.0,21.06333
7086,2021-12-18,2,5,1083.0,13.43278
6215,2021-12-18,3,5,868.0,7.83611
7087,2021-12-18,4,5,363.0,4.01222
7088,2021-12-18,5,5,304.0,3.57111
6216,2021-12-18,6,5,338.0,3.28389
6217,2021-12-18,7,5,713.0,5.87667
7089,2021-12-18,8,5,722.0,6.14667
7090,2021-12-18,9,5,921.0,10.30612
6218,2021-12-18,10,5,1184.0,17.60389
7091,2021-12-18,11,5,1271.0,23.03889
7092,2021-12-18,12,5,1166.0,25.47833
7093,2021-12-18,13,5,1050.0,31.95889
7094,2021-12-18,14,5,991.0,32.93056
7095,2021-12-18,15,5,1072.0,41.94944
7096,2021-12-18,16,5,922.0,47.27167
6219,2021-12-18,17,5,980.0,37.68834
6220,2021-12-18,18,5,922.0,39.72111
6221,2021-12-18,19,5,910.0,31.67889
6222,2021-12-18,20,5,787.0,38.19889
6223,2021-12-18,21,5,594.0,40.42833
6224,2021-12-18,22,5,806.0,43.51445
6225,2021-12-18,23,5,869.0,23.32445
7329,2021-12-19,0,6,563.0,59.98444
7328,2021-12-19,1,6,677.0,49.46222
8063,2021-12-19,2,6,937.0,27.15611
8062,2021-12-19,3,6,1046.0,21.58389
8061,2021-12-19,4,6,783.0,6.86778
7327,2021-12-19,5,6,697.0,4.47056
8060,2021-12-19,6,6,680.0,3.51556
7326,2021-12-19,7,6,607.0,3.51834
7325,2021-12-19,8,6,690.0,3.83
7324,2021-12-19,9,6,826.0,7.86389
7323,2021-12-19,10,6,1068.0,14.23778
7322,2021-12-19,11,6,1159.0,20.56889
7321,2021-12-19,12,6,1168.0,30.49444
8059,2021-12-19,13,6,1241.0,26.12833
7320,2021-12-19,14,6,1171.0,36.84056
7319,2021-12-19,15,6,1249.0,37.71056
7318,2021-12-19,16,6,1057.0,43.48167
8058,2021-12-19,17,6,1102.0,50.39889
8057,2021-12-19,18,6,1143.0,44.43111
7317,2021-12-19,19,6,1187.0,42.17889
8056,2021-12-19,20,6,1109.0,46.37556
7316,2021-12-19,21,6,1212.0,28.53945
7315,2021-12-19,22,6,1189.0,28.28
8055,2021-12-19,23,6,919.0,17.03611
7121,2021-12-20,0,0,806.0,11.71667
7750,2021-12-20,1,0,510.0,7.09167
7751,2021-12-20,2,0,344.0,4.02778
7752,2021-12-20,3,0,200.0,2.24889
7122,2021-12-20,4,0,213.0,7.53667
7753,2021-12-20,5,0,369.0,3.46
7754,2021-12-20,6,0,707.0,7.10222
7123,2021-12-20,7,0,1056.0,15.37722
7755,2021-12-20,8,0,1145.0,11.89556
7124,2021-12-20,9,0,1257.0,15.62056
7756,2021-12-20,10,0,1212.0,23.96722
7125,2021-12-20,11,0,1199.0,24.83611
7757,2021-12-20,12,0,1255.0,30.96722
7758,2021-12-20,13,0,1204.0,37.46944
7759,2021-12-20,14,0,1367.0,34.33778
7760,2021-12-20,15,0,969.0,52.095
7761,2021-12-20,16,0,990.0,42.18
7126,2021-12-20,17,0,1064.0,35.45
7127,2021-12-20,18,0,1145.0,36.24833
7762,2021-12-20,19,0,1078.0,40.12222
7128,2021-12-20,20,0,1092.0,33.15944
7763,2021-12-20,21,0,926.0,42.61389
7129,2021-12-20,22,0,577.0,54.54167
